lon,lat,strategy metric,chunk_match_ix,order,x,y,distance,bearing
4.504116,51.945947,0.97974,22,2944,94284.59164,440090.7449,25.77953432,-100.1925319
4.503833,51.945916,0.97974,22,2945,94265.09311,440087.5326,19.76262032,-100.0514499
4.503486,51.945877,0.97974,22,2946,94241.18365,440083.4839,24.25137993,-100.3075145
4.503128,51.945837,0.97974,22,2947,94216.51652,440079.3333,25.01548553,-100.2482502
4.502765,51.945798,0.97974,22,2949,94191.50695,440075.2982,25.33460493,-99.86227966
4.502404,51.945759,0.97974,22,2950,94166.63483,440071.2615,25.19914765,-99.91582978
4.502176,51.945735,0.97974,22,2951,94150.92697,440068.7824,15.90331128,-99.66647835
4.501876,51.945703,0.97974,22,2952,94130.25812,440065.4736,20.93333979,-99.79285192
4.501545,51.945667,0.97974,22,2953,94107.45253,440061.7458,23.10971497,-99.98131006
4.501014,51.94561,0.97974,22,2954,94070.86806,440055.8496,37.05890988,-99.85377058
4.500634,51.945569,0.97974,22,2955,94044.68675,440051.607,26.52451892,-99.90332026
4.500274,51.94553,0.97974,22,2956,94019.88314,440047.5702,25.13154082,-99.94277559
4.499936,51.945494,0.97974,22,2957,93996.59611,440043.8489,23.58399296,-99.77858572
4.499759,51.945475,0.97974,22,2958,93984.4012,440041.8837,12.35301102,-99.85387661
4.499604,51.945459,0.97974,22,2959,93973.72291,440040.2338,10.80568262,-99.48278439
4.499273,51.945423,0.97974,22,2960,93950.91707,440036.5068,23.10983657,-99.98125658
4.498944,51.945388,0.97974,22,2961,93928.25006,440032.8895,22.9552873,-99.7672304
4.498623,51.945354,0.97974,22,2962,93906.13439,440029.3767,22.39431533,-99.72544239
4.498292,51.945319,0.97974,22,2963,93883.32981,440025.7613,23.09086313,-99.70932432
4.497973,51.945285,0.97974,22,2964,93861.35158,440022.2471,22.2588139,-99.78522846
4.497773,51.945264,0.97974,22,2966,93847.57254,440020.0791,13.94943335,-99.64267707
4.497351,51.945219,0.97974,22,2967,93818.49778,440015.428,29.44628258,-99.78985654
4.497001,51.945182,0.97974,22,2968,93794.38404,440011.6064,24.4162222,-99.70695524
4.496674,51.945145,0.97974,22,2970,93771.85157,440007.7656,22.8589167,-100.3753606
4.49635,51.945107,0.97974,22,2971,93749.52396,440003.8111,22.67653506,-100.7457601
4.496046,51.94506,0.97974,22,2973,93728.55908,439998.8386,21.54786848,-104.0454176
4.495788,51.94502,0.97974,22,2974,93710.76634,439994.6061,18.29037651,-104.0832395
4.495467,51.944957,0.97974,22,2976,93688.61074,439987.8681,23.1589966,-107.618547
4.495183,51.944893,0.97974,22,2978,93668.99757,439980.9877,20.78631582,-110.0342262
4.495018,51.944854,0.97974,22,2979,93657.60009,439976.7882,12.14731032,-110.9301244
4.494789,51.944796,0.97974,22,2981,93641.77644,439970.5289,17.01770188,-112.2852595
4.49453,51.944731,0.97974,22,2982,93623.8806,439963.5163,19.22197345,-112.1016254
4.49427,51.944652,0.97974,22,2984,93605.89681,439954.9471,19.92229223,-116.1814023
4.494049,51.944585,0.97974,22,2985,93590.61075,439947.6801,16.92661325,-116.1306821
4.493872,51.944524,0.97974,22,2986,93578.358,439941.0433,13.93558192,-119.1464198
4.493589,51.944427,0.97974,22,2987,93558.76809,439930.4912,22.25249459,-119.0134534
4.493377,51.944354,0.97974,22,2988,93544.09246,439922.5492,16.68788504,-119.1255814
4.493083,51.944231,0.97974,22,2990,93523.71053,439909.114,24.41315852,-124.0964424
4.492836,51.944127,0.97974,22,2991,93506.58594,439897.7529,20.55187181,-124.266767
4.492607,51.944022,0.97974,22,2994,93490.69748,439886.2653,19.60752557,-126.5724922
4.492375,51.943913,0.97974,22,2995,93474.5972,439874.3354,20.03978844,-127.2429479
4.492151,51.943809,0.97974,22,2996,93459.05374,439862.955,19.26551202,-126.9158706
4.491919,51.9437,0.97974,22,2997,93442.95331,439851.0251,20.03984833,-127.2428162
4.491701,51.943598,0.97974,22,2998,93427.82497,439839.8622,18.80216785,-127.1287388
4.49149,51.9435,0.97974,22,2999,93413.18333,439829.1384,18.1498915,-126.9257129
4.491311,51.943416,0.97974,22,3000,93400.76099,439819.9451,15.45517064,-127.2100993
4.491083,51.943321,0.97974,22,3002,93384.95451,439809.5695,18.90876737,-123.9876589
4.490913,51.94325,0.97974,22,3003,93373.16871,439801.8149,14.10903513,-124.050074
4.490714,51.943169,0.97974,22,3006,93359.37524,439792.9723,16.38548341,-123.3692472
4.490492,51.94308,0.97974,22,3008,93343.98936,439783.2593,18.19640415,-122.9707313
4.490316,51.943012,0.97974,22,3010,93331.79502,439775.8436,14.27306736,-122.0119218
4.490095,51.942933,0.980934,23,3012,93316.49152,439767.2424,17.55611549,-120.0450601
4.489941,51.942878,0.980934,23,3014,93305.82758,439761.2543,12.23091496,-120.0225918
4.489717,51.942805,0.980934,23,3017,93290.32597,439753.3232,17.413805,-117.8031534
4.489531,51.94275,0.980934,23,3019,93277.46178,439747.3623,14.17900496,-115.5690075
4.489377,51.942705,0.980934,23,3021,93266.8115,439742.4869,11.71392268,-115.3050518
4.489175,51.942651,0.980934,23,3024,93252.84853,439736.6509,15.13444313,-113.3907058
4.488935,51.942592,0.980934,23,3026,93236.2659,439730.2911,17.76148823,-111.6910762
4.488681,51.942529,0.980934,23,3028,93218.71515,439723.4982,18.82064666,-111.8667755
4.48853,51.942504,0.980934,23,3030,93208.29854,439720.8453,10.74978932,-104.9966646
4.488318,51.942469,0.980934,23,3032,93193.67402,439717.1318,15.08957251,-104.9560919
4.488175,51.942445,0.980934,23,3033,93183.80882,439714.5834,10.18967929,-105.192757
4.488034,51.942422,0.980934,23,3036,93174.08249,439712.1446,10.02805332,-104.7851726
4.487811,51.94239,0.980934,23,3038,93158.70572,439708.7743,15.74276817,-103.0715194
4.487621,51.942362,0.980934,23,3039,93145.60341,439705.821,13.43187279,-103.4115321
4.487448,51.942342,0.980934,23,3041,93133.68097,439703.7432,12.10289367,-100.5950267
4.487278,51.942323,0.980934,23,3042,93121.96616,439701.7742,11.8798738,-100.2504821
4.487052,51.942298,0.980934,23,3043,93106.3927,439699.1854,15.78815216,-100.147613
4.486877,51.942282,0.980934,23,3045,93094.33823,439697.5544,12.16506993,-98.4149276
4.486595,51.942257,0.980934,23,3047,93074.91436,439695.0134,19.59059231,-98.16286949
4.486326,51.942233,0.980934,23,3049,93056.38569,439692.5727,18.68990643,-98.2143546
4.486057,51.942208,0.980934,23,3051,93037.85562,439690.0207,18.70613813,-98.55165741
4.485867,51.942191,0.980934,23,3052,93024.76836,439688.2915,13.20183159,-98.2374749
4.485708,51.942177,0.980934,23,3053,93013.8167,439686.8696,11.04427247,-98.10819571
4.485539,51.942162,0.980934,23,3054,93002.17608,439685.345,11.7407672,-98.17242583
4.485377,51.942148,0.980934,23,3056,92991.01813,439683.9257,11.24855428,-97.95997893
4.485198,51.942133,0.980934,23,3057,92978.68993,439682.4097,12.42184099,-97.72152085
4.484887,51.942108,0.980934,23,3059,92957.27198,439679.8939,21.56653986,-97.41054274
4.484698,51.942092,0.980934,23,3060,92944.25481,439678.2752,13.11824436,-97.79952884
4.484517,51.942078,0.980934,23,3061,92931.79044,439676.8723,12.54385314,-97.13347967
4.484328,51.942062,0.980934,23,3062,92918.77325,439675.2537,13.11825295,-97.79952367
4.484137,51.942046,0.980934,23,3063,92905.61853,439673.6369,13.25453163,-97.7188387
4.483936,51.94203,0.980934,23,3064,92891.77624,439672.0287,13.93627813,-97.3391011
4.483728,51.942013,0.980934,23,3065,92877.45125,439670.3152,14.42800262,-97.53314044
4.483517,51.941996,0.980934,23,3066,92862.91998,439668.6043,14.63255259,-97.42723339
4.483297,51.941978,0.980934,23,3067,92847.7685,439666.7899,15.26067956,-97.54109421
4.483067,51.941959,0.980934,23,3068,92831.92805,439664.8729,15.95702085,-97.61309821
4.482827,51.941939,0.980934,23,3069,92815.39863,439662.8532,16.65338617,-97.67907983
4.482587,51.94192,0.980934,23,3070,92798.87058,439660.9448,16.63889059,-97.29936611
4.482346,51.9419,0.980934,23,3071,92782.27238,439658.9261,16.72155304,-97.64758693
4.482106,51.94188,0.980934,23,3072,92765.74292,439656.9066,16.65340762,-97.6790698
4.481868,51.941861,0.980934,23,3073,92749.35235,439654.9967,16.50250206,-97.36002745
4.481608,51.941836,0.980934,23,3075,92731.44078,439652.4382,18.09450163,-98.84300853
4.481357,51.941812,0.980934,23,3076,92714.1494,439649.9833,17.46586648,-98.7944564
4.481098,51.941788,0.980934,23,3077,92696.30794,439647.5353,18.00974035,-98.52685764
4.480839,51.941763,0.980934,23,3078,92678.46507,439644.9761,18.02658375,-98.87659521
4.480519,51.941733,0.980934,23,3079,92656.42104,439641.913,22.25720753,-98.62525464
4.480319,51.941714,0.980934,23,3080,92642.64315,439639.9709,13.91496103,-98.73853844
4.48008,51.941691,0.980934,23,3081,92626.17816,439637.6172,16.63340444,-98.85027129
4.479828,51.941667,0.980934,23,3082,92608.81791,439635.1635,17.53388335,-98.76007135
4.479658,51.941651,0.980934,23,3083,92597.10688,439633.5295,11.8252093,-98.65861004
4.479329,51.941618,0.980934,23,3085,92574.43976,439630.1408,22.92045657,-99.21819557
4.47907,51.941591,0.980934,23,3086,92556.59398,439627.3595,18.06232743,-99.57402291
4.478819,51.941566,0.980934,23,3087,92539.30102,439624.7939,17.48331698,-99.15476237
4.47857,51.941538,0.980934,23,3089,92522.14139,439621.893,17.40420102,-100.311764
4.47841,51.941519,0.980934,23,3090,92511.11371,439619.9168,11.2040487,-100.8761073
4.478022,51.941473,0.980934,23,3092,92484.37164,439615.1329,27.16826368,-100.858727
4.477611,51.941424,0.980934,23,3093,92456.04391,439610.0353,28.78452492,-100.9181297
4.477342,51.941392,0.980934,23,3094,92437.50345,439606.7068,18.83803748,-100.8947297
4.477111,51.941364,0.980934,23,3096,92421.58133,439603.7907,16.18795737,-101.0960039
4.476856,51.941334,0.980934,23,3097,92404.00622,439600.6728,17.85064311,-100.7773872
4.476532,51.941294,0.980934,23,3099,92381.67283,439596.5019,22.72093045,-101.2961972
4.47633,51.941269,0.980934,23,3101,92367.74882,439593.8947,14.16687519,-101.3234768
4.475831,51.941207,0.980934,23,3103,92333.35197,439587.4273,35.00173177,-101.3666707
4.47553,51.94117,0.980934,23,3104,92312.60409,439583.5707,21.1045908,-101.248634
4.475309,51.941142,0.980934,23,3105,92297.36941,439580.6463,15.51377406,-101.5847463
4.475111,51.941117,0.980934,23,3107,92283.72034,439578.0359,13.8973084,-101.5461139
4.474701,51.941066,0.980934,23,3108,92255.45814,439572.716,28.7603031,-101.3792989
4.474269,51.941012,0.980934,23,3109,92225.679,439567.0816,30.30936934,-101.4335931
4.474049,51.940985,0.980934,23,3110,92210.51437,439564.2679,15.4244083,-101.2311114
4.473699,51.940941,0.980934,23,3112,92186.38732,439559.6753,24.5617712,-101.497207
4.473181,51.940876,0.980934,23,3114,92150.67937,439552.8919,36.34880468,-101.4765031
4.47288,51.940839,0.980934,23,3115,92129.93119,439549.036,21.10474017,-101.2485527
4.472589,51.940802,0.980934,23,3116,92109.87057,439545.1715,20.43072239,-101.6247456
4.472291,51.940765,0.980934,23,3118,92089.3286,439541.3132,20.90246967,-101.3588472
4.471949,51.940722,0.980934,23,3119,92065.75279,439536.8255,24.00059847,-101.4986425
4.471651,51.940685,0.980934,23,3120,92045.21075,439532.9673,20.9025054,-101.3588274
4.47136,51.940649,0.980934,23,3121,92025.15139,439529.2144,20.40865987,-101.318741
4.471171,51.940625,0.980934,23,3122,92012.12226,439526.7082,13.26879719,-101.6101846
4.470941,51.940596,0.980934,23,3123,91996.26698,439523.6813,16.1426176,-101.5303371
4.47041,51.94053,0.980934,23,3124,91959.66322,439516.7993,37.24739639,-101.3705259
4.4701,51.940491,0.980797,24,3125,91938.29309,439512.7295,21.75555562,-101.5053136
4.46993,51.94047,0.980797,24,3126,91926.57451,439510.5408,11.9219574,-101.3025261
4.469709,51.940442,0.980797,24,3127,91911.33936,439507.6176,15.51400571,-101.5845695
4.46945,51.94041,0.980797,24,3128,91893.48572,439504.2824,18.16360219,-101.3045021
4.469178,51.940376,0.980797,24,3129,91874.73536,439500.7361,19.08394025,-101.4334949
4.46891,51.940341,0.980797,24,3131,91856.25861,439497.0752,18.83710305,-101.9310684
4.468629,51.940304,0.980797,24,3132,91836.88514,439493.2031,19.75783798,-102.0264679
4.46845,51.940281,0.980797,24,3133,91824.54482,439490.8,12.57291359,-101.7441248
4.468108,51.940237,0.980797,24,3134,91800.96712,439486.2023,24.02327446,-101.7585669
4.467811,51.940198,0.980797,24,3135,91780.49059,439482.1219,20.88041413,-101.9945538
4.46752,51.94016,0.980797,24,3136,91760.428,439478.1475,20.4537124,-101.9298749
4.467306,51.940132,0.980797,24,3137,91745.67396,439475.2188,15.04283808,-101.9526948
4.466948,51.940086,0.980797,24,3139,91720.99313,439470.4129,25.14592549,-101.7440073
4.466658,51.940048,0.980797,24,3140,91700.99919,439466.4379,20.38648176,-101.9697994
4.46642,51.940017,0.980797,24,3141,91684.59062,439463.1965,16.72670226,-101.9003845
4.465949,51.939939,0.980797,24,3143,91652.09464,439454.9294,33.53313682,-104.9993726
4.465636,51.939887,0.980797,24,3144,91630.49935,439449.4173,22.28903499,-105.0451662
4.465419,51.939851,0.980797,24,3146,91615.52758,439445.6015,15.45132008,-105.0248219
4.465236,51.939809,0.980797,24,3148,91602.88517,439441.0886,13.42456096,-110.3714895
4.464585,51.939661,0.980797,24,3150,91557.91314,439425.1917,47.70193389,-110.1946333
4.464274,51.93958,0.980797,24,3152,91536.41416,439416.4519,23.20894583,-112.8500564
4.46399,51.939506,0.980797,24,3153,91516.78154,439408.4675,21.1954418,-112.8589438
4.463724,51.939432,0.980797,24,3155,91498.38655,439400.4673,20.06058276,-114.2324779
4.463452,51.939354,0.980797,24,3156,91479.57328,439392.0275,20.62090676,-114.8895501
4.46318,51.939277,0.980797,24,3157,91460.76136,439383.699,20.57435475,-114.6084345
4.462915,51.939184,0.980797,24,3159,91442.40807,439373.5844,20.95713381,-119.5877929
4.462651,51.939088,0.980797,24,3160,91424.11921,439363.1353,21.06467461,-120.4696725
4.462372,51.938987,0.980797,24,3161,91404.79178,439352.1431,22.23596397,-120.3572898
4.462071,51.938878,0.980797,24,3163,91383.94017,439340.2803,23.99139483,-120.3654406
4.461844,51.938796,0.980797,24,3164,91368.21509,439331.3565,18.08181833,-120.3037673
4.461704,51.938745,0.980797,24,3165,91358.51617,439325.8053,11.17586061,-120.5142122
4.461352,51.938617,0.980797,24,3167,91334.13054,439311.8736,28.08644332,-120.4693826
4.461037,51.938503,0.980797,24,3168,91312.30884,439299.4671,25.10350478,-120.3499395
4.460729,51.938391,0.980797,24,3169,91290.97119,439287.277,24.57573263,-120.4692686
4.460429,51.938281,0.980797,24,3170,91270.18638,439275.3025,23.98889549,-120.6774384
4.460135,51.938175,0.980797,24,3171,91249.81973,439263.7678,23.40760956,-120.2557512
4.459837,51.938063,0.980797,24,3173,91229.16941,439251.5692,23.98564773,-121.3021456
4.459545,51.937955,0.980797,24,3174,91208.93725,439239.8104,23.40247108,-120.8959266
4.459131,51.9378,0.980797,24,3175,91180.24909,439222.9301,33.28799164,-121.2042198
4.458803,51.937677,0.980797,24,3176,91157.51989,439209.5344,26.38457883,-121.2451083
4.45849,51.93756,0.980797,24,3177,91135.83056,439196.7932,25.15639854,-121.1637979
4.458199,51.937452,0.980797,24,3178,91115.66671,439185.0339,23.34367513,-120.9823181
4.457747,51.937283,0.980797,24,3179,91084.34497,439166.63,36.33062958,-121.1698369
4.457427,51.937163,0.980797,24,3180,91062.16964,439153.5615,25.74126754,-121.244818
4.457136,51.937055,0.980797,24,3181,91042.00545,439141.8025,23.34382615,-120.9820932
4.456852,51.936949,0.980797,24,3182,91022.32536,439130.2599,22.81664968,-121.1252665
4.45656,51.93684,0.980797,24,3183,91002.09079,439118.3908,23.46022328,-121.1284786
4.456276,51.936734,0.980797,24,3184,90982.41052,439106.8484,22.81672938,-121.1251444
4.455992,51.936628,0.980797,24,3185,90962.73016,439095.306,22.81676867,-121.1250842
4.455716,51.936524,0.980797,24,3186,90943.60268,439083.9793,22.23098336,-121.3670538
4.455439,51.936421,0.980797,24,3188,90924.40777,439072.7647,22.23221282,-121.0298922
4.455161,51.936318,0.980797,24,3189,90905.14402,439061.551,22.29121175,-120.9387082
4.45488,51.936219,0.980797,24,3191,90885.67958,439050.7851,22.2447504,-119.6820807
4.45459,51.936119,0.980797,24,3192,90865.59474,439039.916,22.83861105,-119.1555707
4.454306,51.936022,0.980797,24,3193,90845.9267,439029.3754,22.31584009,-118.9232442
4.454012,51.935934,0.980797,24,3195,90825.58377,439019.8449,22.46609634,-115.8380643
4.453701,51.935845,0.980797,24,3196,90804.0703,439010.2183,23.57048925,-114.8427166
4.453412,51.935762,0.980797,24,3197,90784.07818,439001.2399,21.9170067,-114.920767
4.453082,51.935681,0.980797,24,3199,90761.26943,438992.5203,24.42014102,-111.6576768
4.452762,51.935602,0.980797,24,3200,90739.15112,438984.0144,23.69888519,-111.7712879
4.452562,51.935553,0.980797,24,3201,90725.32767,438978.74,14.79639623,-111.6212612
4.452279,51.935501,0.980797,24,3203,90705.79226,438973.2053,20.30554024,-106.555086
4.451958,51.935443,0.980797,24,3204,90683.63507,438967.0369,23.00119981,-106.2940714
4.451734,51.935402,0.980797,24,3205,90668.17256,438962.6739,16.06723169,-106.4945965
4.451453,51.935354,0.980797,24,3207,90648.78028,438957.5826,20.05067785,-105.447893
4.451144,51.935301,0.980797,24,3208,90627.45532,438951.96,22.05507914,-105.5083465
4.450822,51.935246,0.980797,24,3209,90605.23347,438946.1265,22.97616569,-105.4468906
4.450347,51.935164,0.980797,24,3210,90572.45144,438937.425,33.91926519,-105.6037753
4.449969,51.9351,0.980797,24,3211,90546.36556,438930.6402,26.95541713,-105.3179741
4.44973,51.935059,0.980797,24,3212,90529.87131,438926.2909,17.05906274,-105.5106228
4.44944,51.935009,0.980797,24,3213,90509.85696,438920.9857,20.70678785,-105.5850633
4.44911,51.934988,0.980797,24,3215,90487.13351,438918.9423,22.81651407,-95.877708
4.448938,51.934982,0.980797,24,3216,90475.29687,438918.4275,11.84854636,-93.22992695
4.44877,51.934959,0.980797,24,3217,90463.71087,438916.018,11.83462245,-102.488229
4.448491,51.934921,0.980797,24,3218,90444.47009,438912.0382,19.64922474,-102.4259548
4.448298,51.934894,0.980797,24,3219,90431.15912,438909.2059,13.60978154,-102.7522603
4.447911,51.934832,0.980797,24,3221,90404.45686,438902.6523,27.4963881,-104.5298817
4.447571,51.934766,0.980797,24,3223,90380.98087,438895.6121,24.51039984,-107.434053
4.447248,51.934702,0.980797,24,3224,90358.67674,438888.7793,23.32865595,-107.7729722
4.446782,51.9346,0.980797,24,3226,90326.48401,438877.8464,34.00058714,-109.498948
4.446456,51.934499,0.980797,24,3228,90303.92013,438866.9003,25.08029468,-116.6201779
4.446177,51.934413,0.980797,24,3229,90284.60988,438857.5812,21.44263479,-116.5035582
4.445891,51.934323,0.980797,24,3231,90264.81242,438847.8234,22.07289409,-116.9796865
4.445723,51.93427,0.980797,24,3232,90253.18291,438842.0768,12.97262582,-117.037884
4.445501,51.9342,0.980797,24,3233,90237.81536,438834.4871,17.14061092,-117.0259994
4.445135,51.934066,0.980797,24,3235,90212.45274,438819.9058,29.2571232,-120.6375636
4.444911,51.933985,0.980797,24,3236,90196.93165,438811.0943,17.84897121,-120.3268891
4.444609,51.93386,0.980797,24,3238,90175.98301,438797.4573,24.99772042,-123.8057837
4.444361,51.933757,0.980797,24,3239,90158.77957,438786.2198,20.54971945,-123.8962151
4.444117,51.93365,0.980797,24,3241,90141.84535,438774.5338,20.5762437,-125.3522341
4.443883,51.933545,0.980797,24,3242,90125.60164,438763.0614,19.88772306,-125.9758006
4.443641,51.933436,0.980797,24,3243,90108.80191,438751.1512,20.59452567,-126.0785053
4.443408,51.933328,0.980797,24,3245,90092.62248,438739.3443,20.03061868,-126.8639645
4.443109,51.933187,0.980797,24,3246,90071.85645,438723.9251,25.86617798,-127.3386378
4.442926,51.933101,0.980797,24,3247,90059.14717,438714.5211,15.81109838,-127.2431921
4.442701,51.932995,0.980797,24,3248,90043.52056,438702.9297,19.45757757,-127.3115294
4.442477,51.932891,0.980797,24,3250,90027.96554,438691.5599,19.26848888,-126.9091406
4.442244,51.932783,0.980797,24,3251,90011.78573,438679.7532,20.03077334,-126.8636288
4.441957,51.932651,0.980797,24,3253,89991.85748,438665.3249,24.604556,-126.6500071
4.44171,51.932536,0.980797,24,3254,89974.70456,438652.7521,21.26855207,-126.9859532
4.441485,51.932432,0.979718,25,3255,89959.08046,438641.3835,19.32365506,-126.7863817
4.44126,51.932328,0.979718,25,3256,89943.45629,438630.0148,19.32368359,-126.7863177
4.441064,51.932237,0.979718,25,3257,89929.84525,438620.0666,16.86008534,-126.9087446
4.440822,51.932127,0.979718,25,3259,89913.04313,438608.0458,20.66063379,-126.3270919
4.440657,51.932051,0.979718,25,3260,89901.58565,438599.7386,14.1530119,-126.6899633
4.440496,51.931978,0.979718,25,3261,89890.40756,438591.7615,13.73335619,-126.2590239
4.440294,51.931893,0.979718,25,3263,89876.39238,438582.4863,16.80742181,-124.2429727
4.440159,51.931843,0.979718,25,3265,89867.03563,438577.0448,10.82463511,-120.9271313
4.440019,51.931797,0.979718,25,3267,89857.34081,438572.0527,10.90523126,-117.9912735
4.439864,51.931753,0.979718,25,3269,89846.61728,438567.2967,11.73160558,-114.6647588
4.439717,51.931726,0.979718,25,3270,89836.46857,438564.4247,10.54788016,-106.5476705
4.439482,51.931701,0.979718,25,3273,89820.27076,438561.8542,16.40148114,-99.76432939
4.439288,51.9317,0.979718,25,3276,89806.92743,438561.917,13.3442661,-90.4776681
4.43914,51.931708,0.979718,25,3278,89796.76071,438562.9397,10.21864966,-85.00267466
4.438958,51.931732,0.979718,25,3281,89784.27895,438565.773,12.80005745,-77.95826444
4.438752,51.931778,0.979718,25,3284,89770.17861,438571.0754,15.06525417,-70.13900945
4.438488,51.93187,0.979718,25,3287,89752.1563,438581.5474,20.84508449,-60.58870457
4.438235,51.931999,0.979718,25,3290,89734.94432,438596.1258,22.55755337,-50.48359358
4.438113,51.93207,0.979718,25,3292,89726.65728,438604.1341,11.5249242,-46.72804962
4.43787,51.93225,0.979718,25,3295,89710.20728,438624.3774,26.08588396,-39.84607918
4.437775,51.932321,0.979718,25,3296,89703.77716,438632.3615,10.2520589,-39.59519658
4.437543,51.93251,0.979718,25,3298,89688.09692,438653.5962,26.39821575,-37.19158517
4.437407,51.93262,0.979718,25,3299,89678.90397,438665.9559,15.40459193,-37.38993408
4.437278,51.93274,0.979718,25,3301,89670.20699,438679.4219,16.03120869,-33.60515025
4.437136,51.932873,0.979718,25,3302,89660.63496,438694.3458,17.73087975,-33.42458452
4.436877,51.933092,0.979718,25,3304,89643.14194,438718.9424,30.18456685,-36.16927733
4.43668,51.933253,0.979718,25,3305,89629.82845,438737.0308,22.46108153,-37.1031289
4.436486,51.933411,0.979718,25,3306,89616.71699,438754.7828,22.07038756,-37.19855977
4.436296,51.933567,0.979718,25,3307,89603.8778,438772.3088,21.72693643,-36.97534915
4.436111,51.933719,0.979718,25,3308,89591.37672,438789.3852,21.1645071,-36.95618536
4.435917,51.933877,0.979718,25,3309,89578.26555,438807.1374,22.07030511,-37.19827175
4.43572,51.934039,0.979718,25,3310,89564.95399,438825.3372,22.54978148,-36.9320992
4.435535,51.934191,0.979718,25,3311,89552.45318,438842.4138,21.16442793,-36.95589434
4.435338,51.934352,0.979718,25,3312,89539.14035,438860.5025,22.46088453,-37.10245029
4.435127,51.934509,0.979718,25,3314,89524.85903,438878.1588,22.71041331,-39.71809385
4.434927,51.934659,0.979718,25,3315,89511.32406,438895.0265,21.62799733,-39.49483128
4.434714,51.934817,0.979718,25,3316,89496.90687,438912.7959,22.88386209,-39.80479878
4.434513,51.934967,0.979718,25,3317,89483.30332,438929.6646,21.67174614,-39.63495549
4.434308,51.935119,0.979718,25,3319,89469.42772,438946.7594,22.01869601,-39.81679199
4.434107,51.935269,0.979718,25,3320,89455.82436,438963.6282,21.6716876,-39.63476507
4.433914,51.935413,0.979718,25,3321,89442.76247,438979.8222,20.80654774,-39.64050981
4.433718,51.935559,0.979718,25,3322,89429.49728,438996.2416,21.10952336,-39.68633773
4.433529,51.9357,0.979718,25,3323,89416.70625,439012.0983,20.37393955,-39.64343241
4.433385,51.935807,0.979718,25,3324,89406.96013,439024.1321,15.48629497,-39.75593285
4.433154,51.935991,0.979718,25,3326,89391.34388,439044.8106,25.9142402,-37.81180433
4.432976,51.936132,0.979718,25,3327,89379.30952,439060.6575,19.899717,-37.96561606
4.432791,51.936279,0.979718,25,3328,89366.80265,439077.1783,20.72220636,-37.87939993
4.432602,51.93643,0.979718,25,3329,89354.02664,439094.1478,21.24245934,-37.72790686
4.432416,51.936577,0.979718,25,3330,89341.45117,439110.6695,20.76445415,-38.02900304
4.432234,51.936735,0.979718,25,3332,89329.16693,439128.4115,21.58087907,-35.45087384
4.432059,51.936887,0.979718,25,3333,89317.35535,439145.4796,20.75779438,-35.43708033
4.431877,51.937046,0.979718,25,3334,89305.07274,439163.3329,21.6715648,-35.28006694
4.431691,51.937208,0.979718,25,3335,89292.51955,439181.5235,22.10294344,-35.36234675
4.431508,51.937367,0.979718,25,3336,89280.16836,439199.3777,21.71130849,-35.42803264
4.431322,51.937528,0.979718,25,3337,89267.61389,439217.4572,22.01224707,-35.52976579
4.43114,51.937687,0.979718,25,3338,89255.33164,439235.3106,21.67146336,-35.279679
4.430957,51.937846,0.979718,25,3339,89242.98072,439253.1649,21.71123198,-35.42774222
4.430771,51.938008,0.979718,25,3340,89230.42799,439271.3557,22.10281378,-35.36186209
4.430589,51.938167,0.979718,25,3341,89218.14601,439289.2091,21.6713874,-35.2793885
4.43041,51.938323,0.979718,25,3342,89206.06602,439306.7262,21.27971998,-35.34489341
4.430296,51.938421,0.979718,25,3343,89198.37068,439317.7319,13.43001577,-35.71609993
4.430147,51.938552,0.979718,25,3344,89188.31705,439332.4405,17.81734857,-35.10770616
4.429986,51.938691,0.979718,25,3345,89177.45006,439348.0501,19.02084284,-35.59922163
4.429807,51.938847,0.979718,25,3346,89165.37036,439365.5672,21.27963828,-35.34457602
4.429541,51.939079,0.979718,25,3347,89147.41993,439391.6182,31.6384379,-35.32358583
4.429347,51.939248,0.979718,25,3348,89134.32808,439410.5953,23.0561906,-35.3559479
4.429165,51.939406,0.979718,25,3349,89122.04533,439428.3377,21.58045451,-35.44925394
4.42899,51.939559,0.979718,25,3350,89110.23666,439445.5176,20.84814222,-35.25816911
4.428818,51.939708,0.979718,25,3351,89098.62848,439462.2498,20.36579404,-35.50692877
4.428647,51.939857,0.979718,25,3352,89087.08914,439478.9812,20.32590695,-35.34903336
4.428475,51.940007,0.979718,25,3353,89075.48259,439495.8247,20.45642707,-35.32574562
4.428362,51.940105,0.979718,25,3354,89067.8566,439506.8297,13.38981869,-35.47614902
4.428223,51.940226,0.979718,25,3355,89058.47666,439520.417,16.51156933,-35.37494007
4.428063,51.940366,0.979718,25,3356,89047.68073,439536.1372,19.07143043,-35.23563002
4.427811,51.940585,0.979718,25,3357,89030.67507,439560.7297,29.90129751,-35.41999457
4.427632,51.940741,0.979718,25,3358,89018.59641,439578.2472,21.27934299,-35.34342876
4.427468,51.940883,0.979718,25,3359,89007.52864,439594.1936,19.41205999,-35.51952388
4.427369,51.94097,0.979718,25,3360,89000.8494,439603.9622,11.83449825,-35.11872719
4.427238,51.941083,0.979718,25,3361,88992.00814,439616.6525,15.46732042,-35.62161494
4.427092,51.941211,0.979718,25,3362,88982.15761,439631.0251,17.42530005,-35.18235257
